ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
T003911_01,C003911,2024-04-04,billing,6.0,3
T003912_02,C003912,2022-05-10,feature_request,3.2,2
T003912_01,C003912,2024-11-16,account,6.5,2
T003913_01,C003913,2024-08-17,feature_request,7.6,3
T003915_01,C003915,2021-06-10,account,0.7,4
T003916_01,C003916,2024-06-19,technical,0.5,3
T003917_01,C003917,2021-12-21,technical,9.0,5
T003919_01,C003919,2021-07-05,cancellation,7.9,5
T003919_04,C003919,2021-07-18,technical,9.6,4
T003919_03,C003919,2022-02-17,technical,3.8,2
T003919_02,C003919,2024-01-08,account,0.5,1
T003920_01,C003920,2023-08-27,feature_request,8.9,1
T003921_02,C003921,2021-12-16,cancellation,32.3,2
T003921_01,C003921,2023-04-20,billing,8.0,4
T003922_02,C003922,2021-03-22,technical,0.5,2
T003922_04,C003922,2021-04-20,account,3.4,2
T003922_03,C003922,2022-08-08,technical,4.2,3
T003922_01,C003922,2024-10-03,billing,16.5,4
T003923_01,C003923,2024-07-09,account,8.7,5
T003924_01,C003924,2022-09-26,billing,31.4,1
T003925_01,C003925,2023-08-22,billing,1.9,4
T003926_01,C003926,2023-03-27,billing,5.9,5
T003926_03,C003926,2023-08-22,billing,7.9,4
T003926_02,C003926,2024-11-20,billing,8.7,3
T003927_02,C003927,2022-01-30,account,10.6,2
T003927_01,C003927,2023-02-14,technical,1.5,5
T003929_02,C003929,2021-02-03,cancellation,3.1,4
T003929_01,C003929,2022-09-19,billing,7.2,3
T003930_01,C003930,2023-12-26,billing,11.3,2
T003931_01,C003931,2024-12-03,technical,3.7,1
T003936_02,C003936,2024-04-10,account,8.3,3
T003936_01,C003936,2024-06-14,billing,31.5,2
T003937_02,C003937,2020-10-01,technical,2.0,4
T003937_03,C003937,2021-08-24,billing,5.7,4
T003937_01,C003937,2021-11-25,account,5.4,4
T003937_04,C003937,2022-11-01,technical,0.5,2
T003938_01,C003938,2022-03-25,billing,0.7,5
T003938_02,C003938,2024-09-16,technical,11.8,4
T003940_02,C003940,2024-08-19,account,10.2,5
T003940_01,C003940,2024-11-17,technical,4.4,3
T003941_01,C003941,2022-07-14,technical,12.4,3
T003941_03,C003941,2022-12-26,billing,7.0,2
T003941_02,C003941,2024-03-27,account,1.0,5
T003945_01,C003945,2024-06-19,technical,2.5,3
T003945_02,C003945,2024-09-24,technical,39.8,1
T003949_01,C003949,2024-10-31,billing,0.9,1
T003950_01,C003950,2024-04-27,technical,7.8,5
T003951_01,C003951,2023-12-16,feature_request,6.3,1
T003952_01,C003952,2023-10-09,account,13.8,1
T003953_01,C003953,2023-02-15,account,2.3,4
T003954_01,C003954,2022-07-14,cancellation,4.0,2
T003954_02,C003954,2024-02-21,technical,1.4,2
T003955_01,C003955,2024-06-29,technical,4.8,4
T003958_01,C003958,2023-05-26,billing,10.9,1
T003960_01,C003960,2023-09-01,technical,7.5,2
T003960_02,C003960,2023-10-31,technical,2.8,3
T003962_02,C003962,2024-06-08,account,1.0,1
T003962_01,C003962,2024-10-23,billing,2.8,3
T003963_01,C003963,2024-05-09,technical,5.9,2
T003963_02,C003963,2024-06-08,billing,0.5,3
T003963_03,C003963,2024-11-13,account,0.8,3
T003964_01,C003964,2024-08-26,feature_request,8.7,1
T003965_01,C003965,2022-11-03,billing,2.7,2
T003965_02,C003965,2022-11-19,technical,23.6,4
T003966_01,C003966,2023-10-17,technical,3.5,3
T003967_01,C003967,2022-02-22,account,8.8,3
T003969_01,C003969,2022-09-01,technical,9.5,5
T003969_02,C003969,2023-10-29,cancellation,26.9,1
T003970_01,C003970,2023-01-26,technical,4.8,3
T003971_01,C003971,2024-04-15,cancellation,10.4,5
T003972_01,C003972,2022-08-09,billing,16.3,5
T003972_03,C003972,2023-04-21,feature_request,5.9,4
T003972_02,C003972,2024-05-01,account,12.1,5
T003973_02,C003973,2021-12-31,feature_request,1.3,5
T003973_04,C003973,2023-08-23,cancellation,2.1,2
T003973_01,C003973,2024-01-31,technical,39.7,1
T003973_03,C003973,2024-03-18,technical,5.2,5
T003974_02,C003974,2023-05-30,account,2.6,2
T003974_01,C003974,2024-12-28,technical,22.6,1
T003976_02,C003976,2024-04-21,technical,17.8,3
T003976_03,C003976,2024-06-02,billing,21.2,2
T003976_01,C003976,2024-07-22,billing,7.2,2
T003977_01,C003977,2023-04-08,account,3.4,3
T003977_02,C003977,2023-12-15,account,3.0,4
T003977_03,C003977,2024-04-20,account,10.0,5
T003978_01,C003978,2024-10-14,billing,11.9,1
T003979_01,C003979,2020-07-30,technical,1.4,4
T003985_03,C003985,2024-07-21,account,57.5,1
T003985_02,C003985,2024-09-16,account,13.7,3
T003985_01,C003985,2024-12-18,technical,12.4,2
T003986_02,C003986,2021-07-09,account,3.5,5
T003986_03,C003986,2021-08-21,cancellation,0.5,5
T003986_01,C003986,2021-12-09,cancellation,15.8,4
T003987_01,C003987,2023-07-29,cancellation,23.8,5
T003988_01,C003988,2021-04-13,account,5.8,1
T003988_02,C003988,2023-08-13,billing,12.8,1
T003989_01,C003989,2022-09-09,account,1.5,5
T003991_02,C003991,2022-06-19,billing,11.5,5
T003991_01,C003991,2024-02-09,technical,12.5,3
T003993_03,C003993,2020-09-28,feature_request,4.1,1
T003993_01,C003993,2022-12-03,technical,0.5,3
T003993_02,C003993,2023-09-03,technical,1.4,3
T003993_04,C003993,2024-07-31,technical,3.5,1
T003994_01,C003994,2023-10-21,technical,9.3,2
T003994_02,C003994,2023-11-04,account,6.1,4
T003995_01,C003995,2022-08-19,technical,0.7,1
T003995_02,C003995,2024-04-30,technical,34.4,4
T003996_03,C003996,2022-05-22,billing,15.0,1
T003996_04,C003996,2023-02-06,feature_request,4.6,4
T003996_01,C003996,2023-06-12,technical,33.4,4
T003996_02,C003996,2024-05-28,billing,10.4,3
T003997_02,C003997,2024-04-20,technical,13.4,3
T003997_01,C003997,2024-07-12,technical,6.5,3
T003997_03,C003997,2024-12-19,technical,12.1,2
T003998_01,C003998,2024-04-10,technical,10.5,1
T003999_01,C003999,2024-02-12,cancellation,38.5,2
T004000_02,C004000,2022-08-10,billing,12.3,5
T004000_01,C004000,2023-06-23,cancellation,13.1,1
T004001_01,C004001,2024-10-19,billing,35.1,1
T004002_02,C004002,2022-01-09,billing,5.5,3
T004002_01,C004002,2022-06-24,billing,17.6,5
T004003_03,C004003,2020-08-18,feature_request,16.0,1
T004003_01,C004003,2021-04-18,account,6.2,4
T004003_02,C004003,2021-10-14,billing,16.4,3
T004003_04,C004003,2023-04-15,account,11.8,5
T004004_02,C004004,2023-05-16,account,6.7,3
T004004_01,C004004,2024-11-01,technical,8.7,5
T004005_03,C004005,2023-06-04,cancellation,28.4,2
T004005_01,C004005,2023-07-25,account,9.1,2
T004005_04,C004005,2023-08-04,billing,1.8,2
T004005_02,C004005,2024-07-20,billing,60.1,3
T004006_03,C004006,2022-06-10,billing,3.7,3
T004006_01,C004006,2023-04-02,feature_request,2.2,2
T004006_02,C004006,2024-03-19,billing,11.7,3
T004007_01,C004007,2024-11-12,billing,0.5,4
T004008_02,C004008,2024-05-23,technical,14.0,2
T004008_01,C004008,2024-10-17,cancellation,3.5,2
T004009_01,C004009,2024-10-09,account,9.6,4
T004010_02,C004010,2021-09-10,technical,3.6,5
T004010_03,C004010,2022-09-03,technical,9.9,4
T004010_01,C004010,2022-09-14,billing,0.6,1
T004011_01,C004011,2024-04-16,account,4.2,4
T004011_02,C004011,2024-06-28,technical,12.8,3
T004013_01,C004013,2023-03-02,feature_request,1.4,2
T004013_02,C004013,2024-10-31,billing,32.9,1
T004014_02,C004014,2020-10-23,billing,0.5,1
T004014_01,C004014,2021-11-16,technical,3.7,5
T004016_02,C004016,2022-12-18,billing,3.1,3
T004016_01,C004016,2024-05-29,technical,17.6,5
T004016_03,C004016,2024-12-22,technical,3.2,3
T004017_03,C004017,2021-04-14,technical,1.1,5
T004017_01,C004017,2021-09-21,cancellation,14.7,5
T004017_02,C004017,2021-11-23,billing,8.1,4
T004017_04,C004017,2023-08-14,technical,2.4,1
T004018_04,C004018,2023-02-22,technical,1.6,3
T004018_05,C004018,2023-06-16,billing,15.5,3
T004018_03,C004018,2024-05-08,feature_request,1.3,2
T004018_02,C004018,2024-09-24,cancellation,6.7,2
T004018_01,C004018,2024-10-20,account,3.0,2
T004019_02,C004019,2021-12-22,billing,8.0,3
T004019_04,C004019,2022-01-31,billing,2.6,1
T004019_03,C004019,2022-03-13,technical,3.6,1
T004019_01,C004019,2024-11-22,cancellation,0.8,2
T004020_01,C004020,2022-09-02,account,1.7,4
T004020_02,C004020,2023-06-17,account,2.8,2
T004020_03,C004020,2024-03-23,cancellation,5.3,2
T004021_01,C004021,2023-07-19,feature_request,23.0,5
T004022_01,C004022,2024-01-30,technical,9.7,3
T004024_03,C004024,2021-08-25,billing,13.3,1
T004024_04,C004024,2022-03-07,account,10.1,1
T004024_01,C004024,2024-10-10,cancellation,0.8,5
T004024_02,C004024,2024-12-26,account,0.6,4
T004025_01,C004025,2024-06-09,account,13.0,2
T004027_01,C004027,2022-10-01,billing,12.4,3
T004028_01,C004028,2022-09-26,cancellation,9.8,5
T004029_01,C004029,2024-08-30,account,3.4,3
T004029_02,C004029,2024-10-23,technical,1.8,3
T004030_01,C004030,2024-05-06,billing,7.1,2
T004031_02,C004031,2023-11-09,account,1.5,4
T004031_01,C004031,2023-12-03,billing,3.4,1
T004032_01,C004032,2024-03-14,billing,8.5,4
T004034_02,C004034,2020-05-19,technical,17.0,2
T004034_03,C004034,2021-08-01,billing,0.5,5
T004034_01,C004034,2023-02-04,billing,12.8,1
T004035_02,C004035,2023-10-26,billing,0.5,1
T004035_01,C004035,2024-11-15,billing,4.3,1
T004036_01,C004036,2023-07-10,technical,5.9,2
T004037_01,C004037,2024-02-01,cancellation,2.3,4
T004038_01,C004038,2023-12-22,technical,9.7,5
T004039_01,C004039,2024-11-21,technical,1.0,1
T004040_01,C004040,2024-10-11,feature_request,1.7,5
T004043_01,C004043,2022-09-18,technical,5.9,3
T004044_03,C004044,2023-03-27,technical,22.9,1
T004044_02,C004044,2024-01-31,billing,8.1,5
T004044_01,C004044,2024-11-04,cancellation,2.4,2
T004045_01,C004045,2021-04-06,billing,10.0,1
T004045_02,C004045,2022-02-22,feature_request,2.7,5
T004045_03,C004045,2022-07-03,account,5.4,5
T004045_04,C004045,2022-07-10,technical,2.9,3
T004047_01,C004047,2022-09-14,cancellation,2.2,1
T004047_02,C004047,2023-10-15,technical,4.5,3
T004048_01,C004048,2023-09-29,billing,13.2,1
T004049_01,C004049,2020-05-23,technical,2.5,2
T004049_02,C004049,2021-12-12,billing,0.9,2
T004050_01,C004050,2023-04-04,billing,2.7,2
T004050_02,C004050,2024-05-09,account,5.8,4
T004051_01,C004051,2024-12-21,technical,14.0,3
T004052_02,C004052,2021-11-12,account,11.0,2
T004052_01,C004052,2023-02-15,feature_request,6.0,1
T004053_01,C004053,2024-07-20,billing,3.3,4
T004055_03,C004055,2021-09-06,technical,32.4,5
T004055_01,C004055,2022-01-13,billing,0.9,4
T004055_02,C004055,2024-07-12,feature_request,7.8,1
T004056_04,C004056,2022-02-24,feature_request,8.6,4
T004056_03,C004056,2022-10-17,cancellation,4.5,2
T004056_01,C004056,2023-03-16,billing,3.3,2
T004056_02,C004056,2024-05-14,account,11.0,5
T004057_01,C004057,2024-01-05,account,12.7,2
T004058_02,C004058,2023-03-18,feature_request,0.5,2
T004058_01,C004058,2023-05-25,billing,10.2,4
T004060_01,C004060,2023-06-28,technical,26.9,5
T004064_01,C004064,2023-03-11,billing,26.9,5
T004065_01,C004065,2024-05-03,account,8.6,4
T004065_02,C004065,2024-06-28,technical,18.8,5
T004066_01,C004066,2023-04-14,billing,18.6,2
T004067_01,C004067,2023-10-11,billing,7.5,3
T004068_01,C004068,2020-11-26,technical,0.5,2
T004068_02,C004068,2024-04-26,billing,1.6,2
T004069_01,C004069,2024-08-30,billing,2.9,2
T004070_01,C004070,2023-08-05,billing,3.6,5
T004070_02,C004070,2024-04-21,feature_request,19.5,2
T004071_01,C004071,2023-09-05,billing,3.1,2
T004072_01,C004072,2022-09-18,billing,7.3,3
T004075_01,C004075,2023-11-09,billing,15.8,5
T004076_01,C004076,2024-09-29,technical,2.1,5
T004076_02,C004076,2024-11-21,technical,2.6,4
T004077_01,C004077,2021-12-25,technical,29.0,4
T004077_02,C004077,2023-08-31,billing,12.7,5
T004078_02,C004078,2021-10-07,billing,29.2,3
T004078_01,C004078,2023-04-07,account,7.4,1
T004078_03,C004078,2023-05-29,feature_request,0.5,1
T004079_01,C004079,2022-02-11,account,32.3,5
T004081_01,C004081,2021-10-22,cancellation,2.2,5
T004081_02,C004081,2022-06-20,billing,9.9,4
T004081_03,C004081,2024-05-12,account,14.7,1
T004082_01,C004082,2022-06-14,technical,22.2,2
T004082_02,C004082,2023-09-13,technical,0.8,3
T004083_01,C004083,2024-08-18,cancellation,1.3,1
T004084_01,C004084,2022-11-13,feature_request,5.8,5
T004086_01,C004086,2021-11-09,billing,13.3,4
T004088_01,C004088,2021-09-01,technical,13.8,3
T004089_01,C004089,2024-09-05,account,1.0,1
T004089_02,C004089,2024-12-23,technical,8.5,2
T004090_03,C004090,2024-01-01,technical,2.8,4
T004090_02,C004090,2024-01-11,technical,4.1,5
T004090_01,C004090,2024-05-16,billing,5.3,3
T004091_02,C004091,2022-01-15,billing,9.2,1
T004091_01,C004091,2023-05-16,account,32.1,4
T004092_03,C004092,2021-02-11,technical,1.4,2
T004092_02,C004092,2021-06-28,technical,16.4,4
T004092_01,C004092,2022-11-21,account,12.5,3
T004095_02,C004095,2022-12-02,account,15.4,4
T004095_01,C004095,2024-12-07,technical,13.0,5
T004096_01,C004096,2024-06-27,feature_request,9.1,5
T004097_01,C004097,2024-02-24,technical,0.5,5
T004098_04,C004098,2020-03-02,technical,2.4,3
T004098_03,C004098,2021-06-20,billing,4.7,1
T004098_05,C004098,2022-11-29,cancellation,19.8,1
T004098_02,C004098,2023-06-02,technical,2.9,3
T004098_06,C004098,2024-04-22,technical,0.5,5
T004098_01,C004098,2024-07-12,billing,1.3,5
T004099_01,C004099,2024-09-22,technical,16.5,1
T004100_01,C004100,2022-12-06,technical,11.1,2
T004100_02,C004100,2024-12-10,feature_request,20.9,5
T004102_03,C004102,2023-10-27,technical,4.5,3
T004102_01,C004102,2023-12-21,billing,18.8,1
T004102_02,C004102,2024-01-29,technical,0.5,3
T004103_01,C004103,2022-12-22,feature_request,0.5,2
T004103_02,C004103,2024-05-31,technical,13.0,4
T004106_01,C004106,2021-03-09,feature_request,7.0,5
T004107_01,C004107,2024-11-20,feature_request,16.2,5
T004108_01,C004108,2023-07-08,technical,23.5,4
T004108_02,C004108,2023-08-11,billing,0.6,3
T004110_03,C004110,2020-10-02,technical,6.4,2
T004110_01,C004110,2021-02-04,feature_request,17.0,5
T004110_02,C004110,2022-10-04,technical,26.6,4
T004111_01,C004111,2024-04-03,cancellation,14.2,1
T004113_01,C004113,2024-02-04,technical,8.1,3
T004114_01,C004114,2023-01-13,technical,3.1,1
T004115_03,C004115,2022-07-03,billing,5.2,4
T004115_01,C004115,2023-01-14,billing,2.2,1
T004115_02,C004115,2024-02-05,technical,9.5,4
T004116_01,C004116,2024-09-19,technical,6.5,1
T004117_03,C004117,2023-03-17,billing,2.7,5
T004117_02,C004117,2023-08-02,account,4.6,4
T004117_01,C004117,2024-04-12,cancellation,7.1,5
T004118_01,C004118,2023-03-15,technical,11.9,1
T004122_04,C004122,2020-12-27,technical,12.2,2
T004122_03,C004122,2021-08-21,technical,0.5,5
T004122_01,C004122,2023-09-04,technical,5.6,3
T004122_02,C004122,2024-03-12,cancellation,6.0,3
T004123_01,C004123,2020-12-10,feature_request,43.5,2
T004123_02,C004123,2022-03-27,feature_request,1.9,1
T004125_01,C004125,2024-11-13,technical,7.5,3
T004126_01,C004126,2023-06-20,feature_request,0.5,5
T004126_02,C004126,2024-10-08,billing,14.5,2
T004127_01,C004127,2023-11-07,billing,4.2,1
T004128_01,C004128,2023-08-24,cancellation,12.2,3
T004128_02,C004128,2024-01-14,technical,4.6,5
T004129_01,C004129,2023-07-22,technical,3.5,5
T004131_01,C004131,2020-12-24,feature_request,10.3,1
T004131_02,C004131,2024-01-15,technical,0.6,5
T004133_01,C004133,2021-11-23,account,14.0,1
T004133_04,C004133,2022-03-25,technical,0.5,1
T004133_02,C004133,2024-06-19,billing,1.1,2
T004133_03,C004133,2024-08-12,account,3.9,1
T004134_03,C004134,2022-07-25,billing,3.6,4
T004134_01,C004134,2022-09-12,account,13.7,5
T004134_02,C004134,2023-04-22,feature_request,5.7,2
T004135_01,C004135,2022-04-23,technical,2.1,3
T004135_02,C004135,2023-12-01,feature_request,19.8,1
T004136_01,C004136,2022-08-08,billing,4.8,3
T004136_04,C004136,2023-12-29,technical,1.3,4
T004136_03,C004136,2024-10-05,technical,3.8,3
T004136_02,C004136,2024-12-17,feature_request,5.6,3
T004139_01,C004139,2022-09-25,technical,11.2,1
T004140_02,C004140,2020-10-03,account,12.1,1
T004140_01,C004140,2021-07-14,technical,6.3,2
T004140_03,C004140,2021-10-14,technical,0.5,2
T004140_05,C004140,2023-03-08,cancellation,0.8,5
T004140_04,C004140,2024-04-03,account,0.7,1
T004142_02,C004142,2023-04-12,feature_request,1.0,2
T004142_03,C004142,2023-08-15,billing,0.5,1
T004142_01,C004142,2024-04-02,technical,8.4,2
T004143_02,C004143,2022-12-12,technical,16.7,3
T004143_03,C004143,2023-02-08,account,5.8,3
T004143_01,C004143,2023-04-21,technical,21.0,4
T004144_01,C004144,2022-11-16,technical,21.0,1
T004144_02,C004144,2024-02-18,billing,5.0,2
T004147_01,C004147,2022-05-28,technical,6.7,1
T004148_01,C004148,2022-03-05,billing,5.7,2
T004149_01,C004149,2021-12-23,billing,9.2,5
T004149_02,C004149,2022-03-12,feature_request,0.5,2
T004149_04,C004149,2022-12-04,cancellation,4.2,3
T004149_03,C004149,2024-06-08,technical,8.0,1
T004150_01,C004150,2024-01-09,account,1.1,4
T004151_01,C004151,2022-06-25,feature_request,25.8,2
T004152_02,C004152,2021-10-22,feature_request,2.0,2
T004152_03,C004152,2023-06-18,technical,9.3,4
T004152_04,C004152,2023-11-14,account,0.5,4
T004152_01,C004152,2024-05-08,feature_request,7.4,5
T004153_01,C004153,2023-02-20,billing,16.4,2
T004153_02,C004153,2023-10-28,billing,16.8,2
T004154_02,C004154,2024-04-08,billing,1.2,3
T004154_01,C004154,2024-12-10,cancellation,4.0,4
T004155_01,C004155,2022-03-02,account,3.5,3
T004156_01,C004156,2024-03-31,billing,1.7,4
T004159_01,C004159,2023-11-14,technical,1.3,2
T004160_03,C004160,2021-02-14,cancellation,27.7,3
T004160_02,C004160,2022-03-19,feature_request,8.4,3
T004160_01,C004160,2023-11-10,technical,3.9,2
T004161_01,C004161,2022-11-19,technical,7.8,1
T004161_02,C004161,2023-05-26,billing,2.2,5
T004163_02,C004163,2023-11-01,technical,4.0,5
T004163_01,C004163,2024-06-08,billing,22.2,2
T004165_01,C004165,2024-08-06,billing,6.6,5
T004167_01,C004167,2022-03-17,cancellation,9.6,3
T004167_02,C004167,2024-01-21,technical,18.4,4
T004169_01,C004169,2023-08-19,billing,13.7,3
T004169_02,C004169,2024-03-24,technical,6.2,5
T004169_03,C004169,2024-06-14,technical,4.2,1
T004170_03,C004170,2024-08-17,account,9.7,2
T004170_01,C004170,2024-11-03,billing,12.2,3
T004170_02,C004170,2024-11-22,account,18.0,1
T004170_04,C004170,2024-12-29,billing,10.6,1
T004171_02,C004171,2021-04-05,account,4.3,1
T004171_01,C004171,2022-04-20,billing,9.6,1
T004171_03,C004171,2022-07-27,feature_request,3.8,2
T004172_02,C004172,2021-10-19,technical,2.9,5
T004172_01,C004172,2024-03-07,billing,9.4,4
T004173_01,C004173,2023-10-12,billing,7.8,4
T004174_02,C004174,2024-02-06,technical,6.6,4
T004174_01,C004174,2024-12-16,cancellation,6.0,5
T004176_02,C004176,2021-10-28,account,10.3,3
T004176_01,C004176,2021-12-02,cancellation,6.2,1
T004177_04,C004177,2020-05-09,billing,4.7,5
T004177_02,C004177,2022-02-03,account,2.3,2
T004177_01,C004177,2022-08-08,account,3.6,1
T004177_03,C004177,2022-12-05,account,15.4,4
T004178_01,C004178,2021-06-05,feature_request,0.5,5
T004178_03,C004178,2022-10-07,billing,10.8,1
T004178_02,C004178,2023-04-30,technical,1.1,1
T004178_04,C004178,2024-05-26,technical,4.2,1
T004180_01,C004180,2024-05-27,account,7.1,1
T004181_03,C004181,2022-10-11,billing,5.6,5
T004181_01,C004181,2023-11-17,technical,3.0,4
T004181_02,C004181,2023-12-02,billing,1.8,4
T004182_03,C004182,2022-01-02,feature_request,4.6,5
T004182_02,C004182,2022-04-18,feature_request,0.5,4
T004182_01,C004182,2022-09-13,billing,1.3,4
T004182_04,C004182,2022-12-09,account,1.6,2
T004182_06,C004182,2024-05-12,technical,11.5,4
T004182_05,C004182,2024-06-28,account,17.4,5
T004183_01,C004183,2024-10-16,technical,7.8,2
T004186_01,C004186,2022-11-09,cancellation,5.2,2
T004186_04,C004186,2023-02-24,feature_request,0.5,4
T004186_03,C004186,2023-11-04,technical,13.7,4
T004186_02,C004186,2023-11-19,billing,23.3,5
T004187_01,C004187,2024-08-23,technical,6.8,3
T004188_01,C004188,2021-05-03,feature_request,2.9,3
T004188_03,C004188,2022-10-01,account,13.9,3
T004188_02,C004188,2022-10-03,billing,14.5,2
T004189_01,C004189,2024-05-01,technical,12.8,3
T004193_01,C004193,2022-10-03,cancellation,0.5,2
T004194_02,C004194,2023-07-04,technical,2.9,2
T004194_01,C004194,2023-11-27,billing,4.5,4
T004195_01,C004195,2024-03-20,cancellation,46.8,2
T004195_02,C004195,2024-11-04,account,0.7,3
T004197_01,C004197,2024-07-16,account,4.4,1
T004198_01,C004198,2024-02-23,account,25.0,2
T004199_05,C004199,2022-06-08,cancellation,2.9,4
T004199_06,C004199,2022-07-18,account,0.5,5
T004199_02,C004199,2022-11-15,billing,3.8,2
T004199_01,C004199,2022-12-09,technical,8.7,2
T004199_03,C004199,2024-04-08,billing,7.3,4
T004199_04,C004199,2024-06-18,billing,17.0,1
T004200_01,C004200,2021-10-02,account,0.5,3
T004200_03,C004200,2022-09-08,billing,6.9,5
T004200_02,C004200,2024-11-18,account,8.8,2
T004202_03,C004202,2023-05-22,technical,6.9,3
T004202_02,C004202,2023-08-25,billing,6.5,5
T004202_01,C004202,2024-03-20,account,3.3,1
T004203_02,C004203,2021-08-22,account,14.3,2
T004203_01,C004203,2023-02-07,technical,14.9,1
T004203_03,C004203,2024-12-29,cancellation,0.5,2
T004204_01,C004204,2023-07-30,technical,5.0,2
T004205_01,C004205,2024-01-09,billing,5.4,4
T004206_04,C004206,2021-08-14,billing,4.9,4
T004206_02,C004206,2021-08-30,account,0.5,4
T004206_01,C004206,2021-12-10,feature_request,2.7,1
T004206_03,C004206,2022-12-14,account,5.6,5
T004207_01,C004207,2024-03-10,billing,2.1,1
T004209_01,C004209,2023-08-24,technical,1.5,1
T004209_02,C004209,2024-09-22,technical,17.6,4
T004211_02,C004211,2023-07-17,account,2.2,5
T004211_01,C004211,2024-04-06,account,11.5,1
T004213_04,C004213,2021-02-07,technical,10.5,5
T004213_03,C004213,2021-09-13,technical,0.5,3
T004213_05,C004213,2022-02-25,account,1.3,1
T004213_02,C004213,2023-11-12,cancellation,2.0,3
T004213_01,C004213,2023-12-19,account,3.5,2
T004215_01,C004215,2023-01-06,technical,1.6,5
T004217_03,C004217,2022-05-08,cancellation,1.5,2
T004217_05,C004217,2023-08-09,technical,3.2,2
T004217_01,C004217,2024-05-16,technical,18.4,5
T004217_04,C004217,2024-10-05,technical,8.5,1
T004217_02,C004217,2024-10-24,technical,6.0,5
T004220_02,C004220,2022-07-15,billing,0.5,5
T004220_01,C004220,2023-01-22,billing,11.6,2
T004221_01,C004221,2023-02-17,technical,15.9,2
T004222_03,C004222,2023-01-13,technical,6.1,2
T004222_01,C004222,2023-01-28,account,5.3,5
T004222_04,C004222,2024-03-22,technical,6.4,1
T004222_02,C004222,2024-08-04,billing,14.4,1
T004223_01,C004223,2024-04-28,account,0.5,1
T004224_01,C004224,2024-12-12,feature_request,15.7,1
T004227_01,C004227,2024-06-18,account,7.4,2
T004231_02,C004231,2023-01-01,technical,1.7,4
T004231_04,C004231,2023-02-28,cancellation,16.6,5
T004231_01,C004231,2023-08-12,technical,1.5,3
T004231_03,C004231,2024-06-04,cancellation,4.4,4
T004232_03,C004232,2022-12-28,technical,9.8,3
T004232_01,C004232,2023-11-01,technical,7.8,3
T004232_02,C004232,2024-11-24,billing,2.1,1
T004233_01,C004233,2024-06-05,technical,2.6,5
T004235_01,C004235,2022-09-11,billing,4.8,1
T004237_01,C004237,2022-09-01,account,23.7,1
T004241_01,C004241,2022-01-14,feature_request,7.9,4
T004241_02,C004241,2024-01-11,technical,0.5,5
T004242_01,C004242,2023-05-11,technical,20.9,4
T004244_02,C004244,2022-01-02,technical,0.9,3
T004244_01,C004244,2023-09-01,feature_request,8.2,4
T004244_03,C004244,2024-12-18,technical,22.4,2
T004245_01,C004245,2024-12-22,billing,5.0,3
T004246_03,C004246,2022-04-27,cancellation,13.9,4
T004246_02,C004246,2023-03-28,account,1.1,1
T004246_01,C004246,2024-11-30,technical,1.2,3
T004247_01,C004247,2023-08-08,cancellation,4.8,5
T004247_02,C004247,2023-10-29,billing,2.8,4
T004248_01,C004248,2024-04-09,cancellation,4.8,4
T004249_01,C004249,2021-04-15,billing,1.0,5
T004249_02,C004249,2022-03-20,billing,35.4,1
T004250_01,C004250,2024-04-08,account,6.0,3
T004252_01,C004252,2020-08-30,cancellation,2.4,1
T004252_03,C004252,2021-03-03,account,19.7,4
T004252_04,C004252,2024-01-06,billing,15.9,1
T004252_02,C004252,2024-03-29,billing,4.4,2
T004254_01,C004254,2022-04-22,technical,6.8,1
T004254_02,C004254,2024-01-27,cancellation,4.4,5
T004255_01,C004255,2023-01-01,account,1.2,4
T004257_01,C004257,2024-09-27,technical,2.4,5
T004259_02,C004259,2021-09-02,billing,3.6,1
T004259_01,C004259,2021-09-12,cancellation,0.5,5
T004259_03,C004259,2022-07-07,billing,13.6,1
T004260_02,C004260,2021-06-12,billing,14.3,5
T004260_03,C004260,2022-06-12,feature_request,9.2,2
T004260_01,C004260,2023-08-06,technical,28.1,2
T004261_01,C004261,2024-03-16,technical,10.5,2
T004266_02,C004266,2022-10-02,billing,10.9,2
T004266_01,C004266,2024-12-26,account,5.1,5
T004267_02,C004267,2024-05-20,account,7.0,3
T004267_01,C004267,2024-08-22,billing,12.0,2
T004268_01,C004268,2024-05-30,account,36.8,3
T004269_01,C004269,2023-01-05,technical,0.5,2
T004269_02,C004269,2023-03-13,technical,9.9,1
T004270_02,C004270,2023-02-23,cancellation,2.5,3
T004270_01,C004270,2023-08-09,billing,16.6,5
T004270_03,C004270,2023-11-11,technical,1.7,1
T004272_01,C004272,2024-11-20,account,9.6,3
T004273_02,C004273,2024-06-08,technical,2.0,2
T004273_01,C004273,2024-08-01,account,6.7,3
T004274_02,C004274,2022-05-22,feature_request,1.0,3
T004274_01,C004274,2024-02-21,billing,5.6,4
T004275_03,C004275,2023-11-05,billing,3.0,2
T004275_01,C004275,2024-01-03,account,5.5,5
T004275_02,C004275,2024-05-02,billing,0.5,1
T004276_02,C004276,2022-04-28,cancellation,0.5,4
T004276_03,C004276,2022-07-15,account,12.9,2
T004276_01,C004276,2023-11-14,technical,4.6,2
T004276_04,C004276,2024-04-03,technical,8.9,3
T004277_01,C004277,2024-01-12,billing,21.1,2
T004278_03,C004278,2020-08-22,billing,4.0,3
